[10:36:49] [系统] 已完成一键重置：波形已清空 -> Peak已归零 -> 日志已刷新。
[10:36:50] [RUNNING] Avg:0c (ΔH:[0,0,0,0]) | MaxDiff:0c (Limit:750c) | V:[407,351,411,408]RPM | I:[0.60,0.64,0.69,0.00]A
[10:36:51] [RUNNING] Avg:-909c (ΔH:[-892,-961,-899,-884]) | MaxDiff:77c (Limit:750c) | V:[2986,2909,3000,2993]RPM | I:[0.67,0.64,0.69,0.70]A
[10:36:51] [RUNNING] Avg:-936c (ΔH:[-913,-990,-944,-896]) | MaxDiff:94c (Limit:750c) | V:[2987,2906,2986,3000]RPM | I:[0.67,0.64,0.69,0.70]A
[10:36:51] [RUNNING] Avg:-955c (ΔH:[-946,-990,-944,-941]) | MaxDiff:49c (Limit:750c) | V:[2982,2921,3000,2988]RPM | I:[0.67,0.64,0.69,0.70]A
[10:36:51] [RUNNING] Avg:-1012c (ΔH:[-991,-1057,-1007,-995]) | MaxDiff:66c (Limit:750c) | V:[2993,2918,3000,2993]RPM | I:[0.67,0.64,0.69,0.70]A
[10:36:51] [RUNNING] Avg:-1064c (ΔH:[-1045,-1110,-1061,-1040]) | MaxDiff:70c (Limit:750c) | V:[2993,2918,3000,2999]RPM | I:[0.57,0.64,0.69,0.60]A
[10:36:51] [RUNNING] Avg:-1094c (ΔH:[-1075,-1139,-1091,-1070]) | MaxDiff:69c (Limit:750c) | V:[2993,2919,3000,2999]RPM | I:[0.57,0.64,0.69,0.60]A
[10:36:51] [RUNNING] Avg:-1114c (ΔH:[-1105,-1174,-1091,-1085]) | MaxDiff:89c (Limit:750c) | V:[2975,2897,3000,2990]RPM | I:[0.57,0.64,0.69,0.60]A
[10:36:51] [RUNNING] Avg:-1149c (ΔH:[-1126,-1198,-1142,-1130]) | MaxDiff:72c (Limit:750c) | V:[2993,2913,3000,2994]RPM | I:[0.57,0.64,0.69,0.60]A
[10:36:51] [RUNNING] Avg:-1175c (ΔH:[-1173,-1235,-1163,-1130]) | MaxDiff:105c (Limit:750c) | V:[2971,2897,2993,3000]RPM | I:[0.57,0.64,0.69,0.60]A
[10:36:51] [RUNNING] Avg:-1214c (ΔH:[-1194,-1265,-1211,-1187]) | MaxDiff:78c (Limit:750c) | V:[2992,2913,2998,3000]RPM | I:[0.57,0.64,0.70,0.62]A
[10:36:51] [RUNNING] Avg:-1244c (ΔH:[-1224,-1265,-1247,-1238]) | MaxDiff:41c (Limit:750c) | V:[2998,2936,3000,2992]RPM | I:[0.57,0.64,0.70,0.62]A
[10:36:51] [RUNNING] Avg:-1322c (ΔH:[-1293,-1375,-1334,-1286]) | MaxDiff:89c (Limit:750c) | V:[2992,2905,2983,3000]RPM | I:[0.57,0.64,0.70,0.62]A
[10:36:51] [TOTAL_DONE] Avg:-1399c (ΔH:[-1378,-1440,-1402,-1375]) | MaxDiff:89c (Limit:750c) | V:[0,0,0,0]RPM | I:[0.57,0.00,0.00,0.00]A
[10:36:51] Rx(Text): [SYS] Loaded Flash Abs Halls: L0=68379L1=67837L2=68339L3=68269
[10:36:51] Rx(Text): [SYS] System State -> READY, Halls Fully Stopped & Archived to Flash.

