[16:49:35] [RUNNING] Avg:118602c (ΔH:[118600,118604,118604,118598]) | MaxDiff:6c (Limit:750c) | V:[2998,2996,2996,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:35] [RUNNING] Avg:118632c (ΔH:[118630,118634,118634,118628]) | MaxDiff:6c (Limit:750c) | V:[2998,2996,2996,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:35] [RUNNING] Avg:118669c (ΔH:[118675,118664,118664,118672]) | MaxDiff:11c (Limit:750c) | V:[2993,2999,3000,2995]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:35] [RUNNING] Avg:118695c (ΔH:[118690,118694,118694,118702]) | MaxDiff:12c (Limit:750c) | V:[3000,2997,2997,2992]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:35] [RUNNING] Avg:118721c (ΔH:[118720,118724,118724,118717]) | MaxDiff:7c (Limit:750c) | V:[2998,2995,2995,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:35] [RUNNING] Avg:118751c (ΔH:[118750,118754,118754,118747]) | MaxDiff:7c (Limit:750c) | V:[2998,2995,2995,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:35] [RUNNING] Avg:118785c (ΔH:[118795,118784,118784,118777]) | MaxDiff:18c (Limit:750c) | V:[2989,2995,2995,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:36] [RUNNING] Avg:118815c (ΔH:[118810,118814,118814,118822]) | MaxDiff:12c (Limit:750c) | V:[3000,2997,2997,2992]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:36] [RUNNING] Avg:118845c (ΔH:[118840,118844,118844,118852]) | MaxDiff:12c (Limit:750c) | V:[3000,2997,2997,2992]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:36] [RUNNING] Avg:118875c (ΔH:[118885,118874,118874,118867]) | MaxDiff:18c (Limit:750c) | V:[2989,2995,2995,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:36] [RUNNING] Avg:118905c (ΔH:[118900,118904,118904,118912]) | MaxDiff:12c (Limit:750c) | V:[3000,2997,2997,2992]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:36] [RUNNING] Avg:118931c (ΔH:[118930,118934,118934,118927]) | MaxDiff:7c (Limit:750c) | V:[2998,2995,2995,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]
[16:49:36] [RUNNING] Avg:118961c (ΔH:[118960,118964,118964,118957]) | MaxDiff:7c (Limit:750c) | V:[2998,2995,2995,3000]RPM | I:[0.00,0.00,0.00,0.00]A | CommErr:[0,0,0,0]

